Country,Reactor,Reactor Type,Emission Type,Year,Emissions [TBq yr^-1],Electricity Supplied [GW.h],Annual Time On Line [h],RX_PRIS,H_yr,EF [TBq GWa^-1]
Spain,Vandellos 2,PWR,CO2,1995,0.058081052,7571.28,7957.0,VANDELLOS-2,8760,0.06719999993660253
Spain,Vandellos 2,PWR,CO2,1996,0.057621929,7511.43,7942.0,VANDELLOS-2,8784,0.06738410986137128
Spain,Vandellos 2,PWR,CO2,1997,0.055563583,7243.11,7961.0,VANDELLOS-2,8760,0.06719999932073378
Spain,Vandellos 2,PWR,CO2,1998,0.064123912,8359.01,8760.0,VANDELLOS-2,8760,0.0671999996554616
Spain,Vandellos 2,PWR,CO2,1999,0.055419824,7224.37,7430.0,VANDELLOS-2,8760,0.06719999920269865
Spain,Vandellos 2,PWR,CO2,2000,0.061192734,7976.91,7852.0,VANDELLOS-2,8784,0.06738410931751768
Spain,Vandellos 2,PWR,CO2,2001,0.069120493,9010.35,8727.0,VANDELLOS-2,8760,0.06719999985350181
Spain,Vandellos 2,PWR,CO2,2002,0.061447112,8010.07,7881.0,VANDELLOS-2,8760,0.06719999964045258
Spain,Vandellos 2,PWR,CO2,2003,0.063051781,8219.25,8067.0,VANDELLOS-2,8760,0.06720000018979834
Spain,Vandellos 2,PWR,CO2,2004,0.066563671,8677.05,8429.0,VANDELLOS-2,8784,0.06738410935329404
Spain,Vandellos 2,PWR,CO2,2005,0.036042521,4698.4,4657.0,VANDELLOS-2,8760,0.06720000084284013
Spain,Vandellos 2,PWR,CO2,2006,0.05387315,7022.75,6882.0,VANDELLOS-2,8760,0.06719999914563383
Spain,Vandellos 2,PWR,CO2,2007,0.041330685,5387.75,5313.0,VANDELLOS-2,8760,0.06720000011136373
Spain,Vandellos 2,PWR,CO2,2008,0.053131189,6926.03,6922.0,VANDELLOS-2,8784,0.06738410953692087
Spain,Vandellos 2,PWR,CO2,2009,0.039614707,5164.06,5241.0,VANDELLOS-2,8760,0.06720000025561282
Spain,Vandellos 2,PWR,CO2,2010,0.065196274,8498.8,8293.0,VANDELLOS-2,8760,0.06720000002823928
Spain,Vandellos 2,PWR,CO2,2011,0.053962136,7034.35,6894.0,VANDELLOS-2,8760,0.06719999877174151
Spain,Vandellos 2,PWR,CO2,2012,0.059210871,7718.56,7549.0,VANDELLOS-2,8784,0.06738410932401898
Spain,Vandellos 2,PWR,CO2,2013,0.059397972,7742.95,7676.0,VANDELLOS-2,8760,0.06719999931808936
Spain,Vandellos 2,PWR,CO2,2014,0.067697786,8824.89,8663.0,VANDELLOS-2,8760,0.06719999970084613
Spain,Vandellos 2,PWR,CO2,2015,0.057369545,7478.53,7353.0,VANDELLOS-2,8760,0.067199999759311
Spain,Vandellos 2,PWR,CO2,2016,0.058687464,7650.33,7568.0,VANDELLOS-2,8784,0.0673841107214983
Sweden,Forsmark 1-3,BWR,CO2,1981,0.520153425,8934.4,11282.0,FORSMARK-1,8760,0.5100000003357809
Sweden,Forsmark 1-3,BWR,CO2,1982,0.63252226,10864.5,13207.0,FORSMARK-1,8760,0.509999999779097
Sweden,Forsmark 1-3,BWR,CO2,1983,0.66430411,11410.4,15974.0,FORSMARK-1,8760,0.5100000003155016
Sweden,Forsmark 1-3,BWR,CO2,1984,0.720376747,12373.529999999999,15649.0,FORSMARK-1,8784,0.5113972605754381
Sweden,Forsmark 1-3,BWR,CO2,1985,0.901143219,15478.46,20624.0,FORSMARK-1,8760,0.5099999998992149
Sweden,Forsmark 1-3,BWR,CO2,1986,1.302631404,22374.61,24517.0,FORSMARK-1,8760,0.5099999999570942
Sweden,Forsmark 1-3,BWR,CO2,1987,1.169397979,20086.13,24347.0,FORSMARK-1,8760,0.5099999998028489
Sweden,Forsmark 1-3,BWR,CO2,1988,1.239596918,21291.9,23578.0,FORSMARK-1,8784,0.511397260353092
Sweden,Forsmark 1-3,BWR,CO2,1989,1.132319932,19449.260000000002,23921.0,FORSMARK-1,8760,0.5100000002221163
Sweden,Forsmark 1-3,BWR,CO2,1990,1.200817705,20625.809999999998,24169.0,FORSMARK-1,8760,0.5099999997963717
Sweden,Forsmark 1-3,BWR,CO2,1991,1.356962705,23307.83,24531.0,FORSMARK-1,8760,0.5099999998198029
Sweden,Forsmark 1-3,BWR,CO2,1992,1.266774795,21758.72,24432.0,FORSMARK-1,8784,0.5113972604675274
Sweden,Forsmark 1-3,BWR,CO2,1993,1.292244521,22196.2,23945.0,FORSMARK-1,8760,0.5100000001784089
Sweden,Forsmark 1-3,BWR,CO2,1994,1.415103288,24306.48,24580.0,FORSMARK-1,8760,0.5100000001184869
Sweden,Forsmark 1-3,BWR,CO2,1995,1.362634418,23405.25,24567.0,FORSMARK-1,8760,0.5100000000717788
Sweden,Forsmark 1-3,BWR,CO2,1996,1.366917021,23478.81,24555.0,FORSMARK-1,8784,0.5113972604430973
Sweden,Forsmark 1-3,BWR,CO2,1997,1.262389726,21683.4,22186.0,FORSMARK-1,8760,0.5099999999889316
Sweden,Forsmark 1-3,BWR,CO2,1998,1.366228288,23466.98,24732.0,FORSMARK-1,8760,0.5100000001227256
Sweden,Forsmark 1-3,BWR,CO2,1999,1.379824795,23700.52,24542.0,FORSMARK-1,8760,0.5100000001772113
Sweden,Forsmark 1-3,BWR,CO2,2000,1.111566541,19092.79,22179.0,FORSMARK-1,8784,0.5113972602298563
Sweden,Forsmark 1-3,BWR,CO2,2001,1.331361404,22868.09,24388.0,FORSMARK-1,8760,0.50999999995802
Sweden,Forsmark 1-3,BWR,CO2,2002,1.341778562,23047.02,24583.0,FORSMARK-1,8760,0.5100000001353754
Sweden,Forsmark 1-3,BWR,CO2,2003,1.389120651,23860.19,24516.0,FORSMARK-1,8760,0.5100000001156739
Sweden,Forsmark 1-3,BWR,CO2,2004,1.454779075,24987.97,25004.0,FORSMARK-1,8784,0.5113972601535859
Sweden,Forsmark 1-3,BWR,CO2,2005,1.452567911,24949.989999999998,24487.0,FORSMARK-1,8760,0.5100000000144289
Sweden,Forsmark 1-3,BWR,CO2,2006,1.29807226,22296.3,21555.0,FORSMARK-1,8760,0.5099999998923589
Sweden,Forsmark 1-3,BWR,CO2,2007,1.363734178,23424.14,22724.0,FORSMARK-1,8760,0.5099999999692625
Sweden,Forsmark 1-3,BWR,CO2,2008,1.222811164,21003.58,20969.0,FORSMARK-1,8784,0.5113972601135615
Sweden,Forsmark 1-3,BWR,CO2,2009,1.275090822,21901.56,21555.0,FORSMARK-1,8760,0.5100000000328743
Sweden,Forsmark 1-3,BWR,CO2,2010,1.143889829,19647.989999999998,23235.0,FORSMARK-1,8760,0.5100000001038274
Sweden,Forsmark 1-3,BWR,CO2,2011,1.37568774,23629.46,22779.0,FORSMARK-1,8760,0.5100000001015682
Sweden,Forsmark 1-3,BWR,CO2,2012,1.432266301,24601.28,23897.0,FORSMARK-1,8784,0.5113972601419113
Sweden,Forsmark 1-3,BWR,CO2,2013,1.470576849,25259.32,23851.0,FORSMARK-1,8760,0.5099999998907334
Sweden,Forsmark 1-3,BWR,CO2,2014,1.47609661,25354.129999999997,23624.0,FORSMARK-1,8760,0.5100000001419888
Sweden,Forsmark 1-3,BWR,CO2,2015,1.232261301,21165.899999999998,20460.0,FORSMARK-1,8760,0.5099999998469237
Sweden,Forsmark 1-3,BWR,CO2,2016,1.398251164,24017.02,22721.0,FORSMARK-1,8784,0.5113972601336885
Sweden,Oskarshamn 1-3,BWR,CO2,1978,0.393100548,6752.08,14085.0,OSKARSHAMN-1,8760,0.5100000000710893
Sweden,Oskarshamn 1-3,BWR,CO2,1979,0.378765822,6505.860000000001,13895.0,OSKARSHAMN-1,8760,0.5100000001106694
Sweden,Oskarshamn 1-3,BWR,CO2,1980,0.41721726,7166.320000000001,14920.0,OSKARSHAMN-1,8784,0.5113972599381551
Sweden,Oskarshamn 1-3,BWR,CO2,1981,0.391337671,6721.799999999999,14527.0,OSKARSHAMN-1,8760,0.5099999996965099
Sweden,Oskarshamn 1-3,BWR,CO2,1982,0.418395616,7186.5599999999995,14870.0,OSKARSHAMN-1,8760,0.5099999994656693
Sweden,Oskarshamn 1-3,BWR,CO2,1983,0.418472466,7187.879999999999,15396.0,OSKARSHAMN-1,8760,0.5100000003005059
Sweden,Oskarshamn 1-3,BWR,CO2,1984,0.443979452,7626.0,15501.0,OSKARSHAMN-1,8784,0.5113972602108576
Sweden,Oskarshamn 1-3,BWR,CO2,1985,0.613281986,10534.02,18935.0,OSKARSHAMN-1,8760,0.5099999997493834
Sweden,Oskarshamn 1-3,BWR,CO2,1986,0.91981411,15799.16,23231.0,OSKARSHAMN-1,8760,0.5100000002278603
Sweden,Oskarshamn 1-3,BWR,CO2,1987,0.845414075,14521.23,23585.0,OSKARSHAMN-1,8760,0.5099999997934059
Sweden,Oskarshamn 1-3,BWR,CO2,1988,0.84956976,14592.61,22178.0,OSKARSHAMN-1,8784,0.5113972601090552
Sweden,Oskarshamn 1-3,BWR,CO2,1989,0.868889212,14924.45,24093.0,OSKARSHAMN-1,8760,0.509999999807028
Sweden,Oskarshamn 1-3,BWR,CO2,1990,0.825798288,14184.3,21459.0,OSKARSHAMN-1,8760,0.5100000002030414
Sweden,Oskarshamn 1-3,BWR,CO2,1991,0.954118014,16388.379999999997,23505.0,OSKARSHAMN-1,8760,0.5100000001610898
Sweden,Oskarshamn 1-3,BWR,CO2,1992,0.751432603,12906.96,17552.0,OSKARSHAMN-1,8784,0.5113972604511055
Sweden,Oskarshamn 1-3,BWR,CO2,1993,0.637557637,10950.99,12990.0,OSKARSHAMN-2,8760,0.5100000000109579
Sweden,Oskarshamn 1-3,BWR,CO2,1994,0.753419041,12941.080000000002,15762.0,OSKARSHAMN-2,8760,0.5099999999350904
Sweden,Oskarshamn 1-3,BWR,CO2,1995,0.757081027,13003.98,15406.0,OSKARSHAMN-2,8760,0.5099999997323896
Sweden,Oskarshamn 1-3,BWR,CO2,1996,0.853423288,14658.8,19740.0,OSKARSHAMN-1,8784,0.5113972604709799
Sweden,Oskarshamn 1-3,BWR,CO2,1997,0.949773699,16313.76,22465.0,OSKARSHAMN-1,8760,0.5100000001986054
Sweden,Oskarshamn 1-3,BWR,CO2,1998,0.802715548,13787.82,18833.0,OSKARSHAMN-1,8760,0.5100000000348134
Sweden,Oskarshamn 1-3,BWR,CO2,1999,0.874091678,15013.81,21164.0,OSKARSHAMN-1,8760,0.5099999999520441
Sweden,Oskarshamn 1-3,BWR,CO2,2000,0.825422774,14177.85,23365.0,OSKARSHAMN-1,8784,0.5113972602909468
Sweden,Oskarshamn 1-3,BWR,CO2,2001,0.982815411,16881.3,23766.0,OSKARSHAMN-1,8760,0.5100000000213254
Sweden,Oskarshamn 1-3,BWR,CO2,2002,0.779706164,13392.599999999999,16183.0,OSKARSHAMN-2,8760,0.5099999997491153
Sweden,Oskarshamn 1-3,BWR,CO2,2003,0.80293911,13791.66,19235.0,OSKARSHAMN-1,8760,0.5100000002610273
Sweden,Oskarshamn 1-3,BWR,CO2,2004,1.017724212,17480.91,23879.0,OSKARSHAMN-1,8784,0.5113972601087701
Sweden,Oskarshamn 1-3,BWR,CO2,2005,0.964540411,16567.4,22987.0,OSKARSHAMN-1,8760,0.5100000000217294
Sweden,Oskarshamn 1-3,BWR,CO2,2006,0.916150377,15736.23,20076.0,OSKARSHAMN-1,8760,0.51000000016014
Sweden,Oskarshamn 1-3,BWR,CO2,2007,0.896431541,15397.529999999999,20590.0,OSKARSHAMN-1,8760,0.5099999999454459
Sweden,Oskarshamn 1-3,BWR,CO2,2008,0.879195171,15101.470000000001,21878.0,OSKARSHAMN-1,8784,0.5113972601385163
Sweden,Oskarshamn 1-3,BWR,CO2,2009,0.49289637,8466.22,15593.0,OSKARSHAMN-1,8760,0.5100000001417397
Sweden,Oskarshamn 1-3,BWR,CO2,2010,0.702127363,12060.07,20087.0,OSKARSHAMN-1,8760,0.5099999999900499
Sweden,Oskarshamn 1-3,BWR,CO2,2011,0.903970925,15527.029999999999,20817.0,OSKARSHAMN-1,8760,0.5100000001932115
Sweden,Oskarshamn 1-3,BWR,CO2,2012,0.724192432,12439.07,13888.0,OSKARSHAMN-1,8784,0.511397260622217
Sweden,Oskarshamn 1-3,BWR,CO2,2013,0.682121507,11716.44,12179.0,OSKARSHAMN-1,8760,0.5100000001126621
Sweden,Oskarshamn 1-3,BWR,CO2,2014,0.714284692,12268.89,14111.0,OSKARSHAMN-1,8760,0.5100000001564934
Sweden,Oskarshamn 1-3,BWR,CO2,2015,0.707767637,12156.95,13094.0,OSKARSHAMN-1,8760,0.5100000000098708
Sweden,Oskarshamn 1-3,BWR,CO2,2016,0.793683425,13632.68,15081.0,OSKARSHAMN-1,8784,0.511397260494635
Sweden,Ringhals 1,BWR,CO2,1978,0.241790068,4153.1,6099.0,RINGHALS-1,8760,0.5099999989598131
Sweden,Ringhals 1,BWR,CO2,1979,0.225203425,3868.2,6070.0,RINGHALS-1,8760,0.5100000007755545
Sweden,Ringhals 1,BWR,CO2,1980,0.258132192,4433.8,6362.0,RINGHALS-1,8784,0.511397260708196
Sweden,Ringhals 1,BWR,CO2,1981,0.236334932,4059.4,6285.0,RINGHALS-1,8760,0.5100000010641967
Sweden,Ringhals 1,BWR,CO2,1982,0.272902397,4687.5,7162.0,RINGHALS-1,8760,0.5099999995136
Sweden,Ringhals 1,BWR,CO2,1983,0.190085616,3265.0,5372.0,RINGHALS-1,8760,0.5099999988238897
Sweden,Ringhals 1,BWR,CO2,1984,0.286301541,4917.65,7382.0,RINGHALS-1,8784,0.5113972601026914
Sweden,Ringhals 1,BWR,CO2,1985,0.300926199,5168.85,7832.0,RINGHALS-1,8760,0.5100000006268319
Sweden,Ringhals 1,BWR,CO2,1986,0.260268836,4470.5,7203.0,RINGHALS-1,8760,0.5100000007515938
Sweden,Ringhals 1,BWR,CO2,1987,0.283684007,4872.69,7878.0,RINGHALS-1,8760,0.5100000002708976
Sweden,Ringhals 1,BWR,CO2,1988,0.273323904,4694.74,7338.0,RINGHALS-1,8784,0.5113972600689282
Sweden,Ringhals 1,BWR,CO2,1989,0.282671575,4855.3,7963.0,RINGHALS-1,8760,0.5099999993821185
Sweden,Ringhals 1,BWR,CO2,1990,0.263477877,4525.62,7918.0,RINGHALS-1,8760,0.5100000005568299
Sweden,Ringhals 1,BWR,CO2,1991,0.328295034,5638.95,8034.0,RINGHALS-1,8760,0.50999999961695
Sweden,Ringhals 1,BWR,CO2,1992,0.197001473,3383.79,4938.0,RINGHALS-1,8784,0.5113972613052229
Sweden,Ringhals 1,BWR,CO2,1993,0.232664212,3996.35,6575.0,RINGHALS-1,8760,0.5099999992793424
Sweden,Ringhals 1,BWR,CO2,1994,0.313756541,5389.23,7189.0,RINGHALS-1,8760,0.5099999998441336
Sweden,Ringhals 1,BWR,CO2,1995,0.329926336,5666.97,7697.0,RINGHALS-1,8760,0.5100000005929094
Sweden,Ringhals 1,BWR,CO2,1996,0.377894863,6490.9,8008.0,RINGHALS-1,8784,0.5113972602554346
Sweden,Ringhals 1,BWR,CO2,1997,0.130197877,2236.34,3022.0,RINGHALS-1,8760,0.5100000011268412
Sweden,Ringhals 1,BWR,CO2,1998,0.326122295,5601.63,7605.0,RINGHALS-1,8760,0.5100000007497818
Sweden,Ringhals 1,BWR,CO2,1999,0.287042089,4930.37,6500.0,RINGHALS-1,8760,0.5099999999269832
Sweden,Ringhals 1,BWR,CO2,2000,0.188610342,3239.66,4659.0,RINGHALS-1,8784,0.5113972590111308
Sweden,Ringhals 1,BWR,CO2,2001,0.339708904,5835.0,7814.0,RINGHALS-1,8760,0.5099999998354755
Sweden,Ringhals 1,BWR,CO2,2002,0.34676274,5956.16,7667.0,RINGHALS-1,8760,0.5100000004029442
Sweden,Ringhals 1,BWR,CO2,2003,0.297166986,5104.28,6269.0,RINGHALS-1,8760,0.5099999994827871
Sweden,Ringhals 1,BWR,CO2,2004,0.379767774,6523.07,7974.0,RINGHALS-1,8784,0.511397260310866
Sweden,Ringhals 1,BWR,CO2,2005,0.353090582,6064.85,7452.0,RINGHALS-1,8760,0.5099999997229939
Sweden,Ringhals 1,BWR,CO2,2006,0.379520342,6518.82,7982.0,RINGHALS-1,8760,0.5099999993741199
Sweden,Ringhals 1,BWR,CO2,2007,0.347183082,5963.38,7275.0,RINGHALS-1,8760,0.5099999997182805
Sweden,Ringhals 1,BWR,CO2,2008,0.265056199,4552.73,5480.0,RINGHALS-1,8784,0.5113972609875833
Sweden,Ringhals 1,BWR,CO2,2009,0.076518048,1314.31,1639.0,RINGHALS-1,8760,0.5100000003652106
Sweden,Ringhals 1,BWR,CO2,2010,0.20886887,3587.63,4518.0,RINGHALS-1,8760,0.5100000003344827
Sweden,Ringhals 1,BWR,CO2,2011,0.347640103,5971.23,7377.0,RINGHALS-1,8760,0.5100000003818309
Sweden,Ringhals 1,BWR,CO2,2012,0.321927603,5529.58,7322.0,RINGHALS-1,8784,0.5113972606874302
Sweden,Ringhals 1,BWR,CO2,2013,0.35633339,6120.55,7842.0,RINGHALS-1,8760,0.5099999994118176
Sweden,Ringhals 1,BWR,CO2,2014,0.319337432,5485.09,6449.0,RINGHALS-1,8760,0.5100000007875896
Sweden,Ringhals 1,BWR,CO2,2015,0.336165685,5774.14,7248.0,RINGHALS-1,8760,0.5100000001039116
Sweden,Ringhals 1,BWR,CO2,2016,0.379984349,6526.79,7802.0,RINGHALS-1,8784,0.5113972598499416
Sweden,Ringhals 2,PWR,CO2,1978,0.031409096,4094.4,6772.0,RINGHALS-2,8760,0.06720000023446658
Sweden,Ringhals 2,PWR,CO2,1979,0.027503671,3585.3,5541.0,RINGHALS-2,8760,0.06719999943100996
Sweden,Ringhals 2,PWR,CO2,1980,0.03326937,4336.9,5824.0,RINGHALS-2,8784,0.0673841098664945
Sweden,Ringhals 2,PWR,CO2,1981,0.03139989,4093.2,6216.0,RINGHALS-2,8760,0.06719999912049253
Sweden,Ringhals 2,PWR,CO2,1982,0.034888767,4548.0,5922.0,RINGHALS-2,8760,0.06719999976253299
Sweden,Ringhals 2,PWR,CO2,1983,0.030188603,3935.3,6107.0,RINGHALS-2,8760,0.06720000057937134
Sweden,Ringhals 2,PWR,CO2,1984,0.032055628,4178.68,6090.0,RINGHALS-2,8784,0.06738411085605982
Sweden,Ringhals 2,PWR,CO2,1985,0.032945336,4294.66,6680.0,RINGHALS-2,8760,0.0671999979881993
Sweden,Ringhals 2,PWR,CO2,1986,0.030447967,3969.11,6383.0,RINGHALS-2,8760,0.0671999997278987
Sweden,Ringhals 2,PWR,CO2,1987,0.032346367,4216.58,7397.0,RINGHALS-2,8760,0.06719999974386826
Sweden,Ringhals 2,PWR,CO2,1988,0.032342915,4216.13,7368.0,RINGHALS-2,8784,0.0673841094463406
Sweden,Ringhals 2,PWR,CO2,1989,0.027766871,3619.61,6002.0,RINGHALS-2,8760,0.06719999943640337
Sweden,Ringhals 2,PWR,CO2,1990,0.038852953,5064.76,6348.0,RINGHALS-2,8760,0.06719999926551308
Sweden,Ringhals 2,PWR,CO2,1991,0.047813643,6232.85,7909.0,RINGHALS-2,8760,0.06719999882557738
Sweden,Ringhals 2,PWR,CO2,1992,0.039839628,5193.38,6959.0,RINGHALS-2,8784,0.06738411060850544
Sweden,Ringhals 2,PWR,CO2,1993,0.020328767,2650.0,3307.0,RINGHALS-2,8760,0.06719999959245283
Sweden,Ringhals 2,PWR,CO2,1994,0.048012022,6258.71,7429.0,RINGHALS-2,8760,0.06720000011503968
Sweden,Ringhals 2,PWR,CO2,1995,0.046768745,6096.64,7676.0,RINGHALS-2,8760,0.0671999997047554
Sweden,Ringhals 2,PWR,CO2,1996,0.043904843,5723.31,7574.0,RINGHALS-2,8784,0.06738410830655686
Sweden,Ringhals 2,PWR,CO2,1997,0.047370783,6175.12,7927.0,RINGHALS-2,8760,0.06719999920325435
Sweden,Ringhals 2,PWR,CO2,1998,0.046766904,6096.4,7866.0,RINGHALS-2,8760,0.06719999984253003
Sweden,Ringhals 2,PWR,CO2,1999,0.049447386,6445.82,8075.0,RINGHALS-2,8760,0.06719999959043226
Sweden,Ringhals 2,PWR,CO2,2000,0.039457217,5143.53,7284.0,RINGHALS-2,8784,0.06738411054820329
Sweden,Ringhals 2,PWR,CO2,2001,0.048502521,6322.65,8004.0,RINGHALS-2,8760,0.06720000062631966
Sweden,Ringhals 2,PWR,CO2,2002,0.050172164,6540.3,8130.0,RINGHALS-2,8760,0.0671999994862621
Sweden,Ringhals 2,PWR,CO2,2003,0.052252757,6811.52,8093.0,RINGHALS-2,8760,0.06720000107464999
Sweden,Ringhals 2,PWR,CO2,2004,0.052061666,6786.61,7976.0,RINGHALS-2,8784,0.06738410990818686
Sweden,Ringhals 2,PWR,CO2,2005,0.044373633,5784.42,6874.0,RINGHALS-2,8760,0.06720000018670844
Sweden,Ringhals 2,PWR,CO2,2006,0.0524664,6839.37,8107.0,RINGHALS-2,8760,0.06720000000000001
Sweden,Ringhals 2,PWR,CO2,2007,0.048828011,6365.08,7782.0,RINGHALS-2,8760,0.06720000005655859
Sweden,Ringhals 2,PWR,CO2,2008,0.044081512,5746.34,7175.0,RINGHALS-2,8784,0.0673841090864794
Sweden,Ringhals 2,PWR,CO2,2009,0.021374357,2786.3,3432.0,RINGHALS-2,8760,0.06720000262713993
Sweden,Ringhals 2,PWR,CO2,2010,0.042958443,5599.94,7164.0,RINGHALS-2,8760,0.06719999869284314
Sweden,Ringhals 2,PWR,CO2,2011,0.013245611,1726.66,2186.0,RINGHALS-2,8760,0.06720000020849501
Sweden,Ringhals 2,PWR,CO2,2012,0.027715857,3612.96,4660.0,RINGHALS-2,8784,0.06738410829015544
Sweden,Ringhals 2,PWR,CO2,2013,0.048312428,6297.87,7978.0,RINGHALS-2,8760,0.06720000083837868
Sweden,Ringhals 2,PWR,CO2,2014,0.033151847,4321.58,5443.0,RINGHALS-2,8760,0.06720000086079628
Sweden,Ringhals 2,PWR,CO2,2016,0.005383902,701.83,853.0,RINGHALS-2,8784,0.06738411747574198
Sweden,Ringhals 3,PWR,CO2,1980,0.002694136,351.2,1306.0,RINGHALS-3,8784,0.06738408492027335
Sweden,Ringhals 3,PWR,CO2,1981,0.021933589,2859.2,4560.0,RINGHALS-3,8760,0.06719999987409066
Sweden,Ringhals 3,PWR,CO2,1982,0.009601315,1251.6,3680.0,RINGHALS-3,8760,0.0671999995206136
Sweden,Ringhals 3,PWR,CO2,1983,0.022322521,2909.9,5886.0,RINGHALS-3,8760,0.06720000136087151
Sweden,Ringhals 3,PWR,CO2,1984,0.041014707,5346.56,6450.0,RINGHALS-3,8784,0.06738410983660521
Sweden,Ringhals 3,PWR,CO2,1985,0.046719726,6090.25,7580.0,RINGHALS-3,8760,0.06719999996059275
Sweden,Ringhals 3,PWR,CO2,1986,0.047821469,6233.87,7026.0,RINGHALS-3,8760,0.06720000071223814
Sweden,Ringhals 3,PWR,CO2,1987,0.047325447,6169.21,7485.0,RINGHALS-3,8760,0.06720000060299455
Sweden,Ringhals 3,PWR,CO2,1988,0.047187057,6151.17,7645.0,RINGHALS-3,8784,0.06738410882612576
Sweden,Ringhals 3,PWR,CO2,1989,0.044720833,5829.68,7757.0,RINGHALS-3,8760,0.06720000018525889
Sweden,Ringhals 3,PWR,CO2,1990,0.045039879,5871.27,7855.0,RINGHALS-3,8760,0.06719999932552922
Sweden,Ringhals 3,PWR,CO2,1991,0.045441315,5923.6,8007.0,RINGHALS-3,8760,0.06719999989871024
Sweden,Ringhals 3,PWR,CO2,1992,0.043128592,5622.12,7941.0,RINGHALS-3,8784,0.06738410993148491
Sweden,Ringhals 3,PWR,CO2,1993,0.051288022,6685.76,7964.0,RINGHALS-3,8760,0.06720000010769157
Sweden,Ringhals 3,PWR,CO2,1994,0.052727222,6873.37,8097.0,RINGHALS-3,8760,0.0672000001047521
Sweden,Ringhals 3,PWR,CO2,1995,0.037386214,4873.56,6040.0,RINGHALS-3,8760,0.06720000054169847
Sweden,Ringhals 3,PWR,CO2,1996,0.052292953,6816.76,8166.0,RINGHALS-3,8784,0.06738410904183219
Sweden,Ringhals 3,PWR,CO2,1997,0.050487605,6581.42,8107.0,RINGHALS-3,8760,0.06719999936183985
Sweden,Ringhals 3,PWR,CO2,1998,0.048962795,6382.65,8008.0,RINGHALS-3,8760,0.0672000006580339
Sweden,Ringhals 3,PWR,CO2,1999,0.053514367,6975.98,7899.0,RINGHALS-3,8760,0.06719999984518304
Sweden,Ringhals 3,PWR,CO2,2000,0.047299595,6165.84,7966.0,RINGHALS-3,8784,0.06738411027207972
Sweden,Ringhals 3,PWR,CO2,2001,0.048215693,6285.26,7942.0,RINGHALS-3,8760,0.06719999978998481
Sweden,Ringhals 3,PWR,CO2,2002,0.052859474,6890.61,7930.0,RINGHALS-3,8760,0.06720000003483001
Sweden,Ringhals 3,PWR,CO2,2003,0.05150926,6714.6,7475.0,RINGHALS-3,8760,0.06719999964256992
Sweden,Ringhals 3,PWR,CO2,2004,0.057518136,7497.9,8295.0,RINGHALS-3,8784,0.0673841084335614
Sweden,Ringhals 3,PWR,CO2,2005,0.055091419,7181.56,8075.0,RINGHALS-3,8760,0.067199999782777
Sweden,Ringhals 3,PWR,CO2,2006,0.050406443,6570.84,7249.0,RINGHALS-3,8760,0.06719999888598718
Sweden,Ringhals 3,PWR,CO2,2007,0.045956822,5990.8,6565.0,RINGHALS-3,8760,0.06720000012018429
Sweden,Ringhals 3,PWR,CO2,2008,0.058299836,7599.8,7980.0,RINGHALS-3,8784,0.06738411003236927
Sweden,Ringhals 3,PWR,CO2,2009,0.062159157,8102.89,8093.0,RINGHALS-3,8760,0.06720000090338138
Sweden,Ringhals 3,PWR,CO2,2010,0.058343178,7605.45,7590.0,RINGHALS-3,8760,0.06719999990533106
Sweden,Ringhals 3,PWR,CO2,2011,0.054784953,7141.61,7032.0,RINGHALS-3,8760,0.06719999947910905
Sweden,Ringhals 3,PWR,CO2,2012,0.063884647,8327.82,8088.0,RINGHALS-3,8784,0.06738411003696046
Sweden,Ringhals 3,PWR,CO2,2013,0.053314762,6949.96,6852.0,RINGHALS-3,8760,0.06720000044892345
Sweden,Ringhals 3,PWR,CO2,2014,0.062136372,8099.92,7887.0,RINGHALS-3,8760,0.0671999993481417
Sweden,Ringhals 3,PWR,CO2,2015,0.05947714,7753.27,7853.0,RINGHALS-3,8760,0.06720000030954681
Sweden,Ringhals 3,PWR,CO2,2016,0.057055102,7437.54,7106.0,RINGHALS-3,8784,0.06738411033325535
Sweden,Ringhals 4,PWR,CO2,1982,0.001462136,190.6,1418.0,RINGHALS-4,8760,0.06719995466946485
Sweden,Ringhals 4,PWR,CO2,1983,0.020352548,2653.1,4122.0,RINGHALS-4,8760,0.06720000018092044
Sweden,Ringhals 4,PWR,CO2,1984,0.045933117,5987.71,7517.0,RINGHALS-4,8784,0.06738410840337959
Sweden,Ringhals 4,PWR,CO2,1985,0.045442236,5923.72,7755.0,RINGHALS-4,8760,0.06720000056721114
Sweden,Ringhals 4,PWR,CO2,1986,0.043106652,5619.26,6839.0,RINGHALS-4,8760,0.0671999999145795
Sweden,Ringhals 4,PWR,CO2,1987,0.043464745,5665.94,7827.0,RINGHALS-4,8760,0.0671999996823122
Sweden,Ringhals 4,PWR,CO2,1988,0.050950257,6641.73,7945.0,RINGHALS-4,8784,0.0673841088824749
Sweden,Ringhals 4,PWR,CO2,1989,0.042474236,5536.82,7624.0,RINGHALS-4,8760,0.06720000060684653
Sweden,Ringhals 4,PWR,CO2,1990,0.049612164,6467.3,8080.0,RINGHALS-4,8760,0.06719999948046325
Sweden,Ringhals 4,PWR,CO2,1991,0.053055397,6916.15,8041.0,RINGHALS-4,8760,0.06719999967033682
